brand,channel,sku,product,cm_source,months_active,last_sale_month,net_sales_l3m,net_sales_p3m,net_sales_l6m,cm1_l6m,cm2_l6m,cm3_l6m,ad_spend_l6m,cm3_p6m,net_sales_p6m,net_sales_ttm,cm3_ttm,net_sales_l2m,neg_cm3_months,cm_months_l6m,cm3_pct_l6m,cm3_pct_p6m,cm1_pct_l6m,cm2_pct_l6m,cm3_improving_pp,sales_trend_pct,launch_month,censored,source,age_months,vol_tier,margin_tier,cluster,cm3_target,verdict,reasons,review_month,country_verdicts,n_markets,n_markets_action,manual
Vegavero,Shopify,VV-VITA-311,VV-VITA-311,estimated,24,2026-06,2237.6,2867.67,5105.2699999999995,3455.79,2274.4398699999997,1114.6768491637151,1159.7630208362846,813.7773090333566,3603.14,8708.41,1928.4541581970718,1472.26,0,6,21.83384716506111,22.58522591498961,67.69064123934679,44.55082434425603,-0.7513787499285023,-21.971496022903615,2024-07,True,first-sale proxy,23.0,1,2,2-1,24.30494285714286,Watch,between target and broken - no trigger fired,2026-06,WEB:Watch,1,0,False
Vegavero,Shopify,VV-VITA-312,Vegavero Red Yeast Rice Capsules | Cholestero,none,6,2024-12,,,,,,,,,,,,,0,0,,,,,,,2024-07,True,first-sale proxy,23.0,,,,,No data,no margin data for this market,2026-06,WEB:No data,1,0,False
Vegavero,Shopify,VV-VITA-313,VV-VITA-313,estimated,24,2026-06,2244.66,902.7,3147.36,2193.81,1531.7601599999998,431.6920932577236,1100.0680667422764,532.1611205063036,2729.32,5876.68,963.8532137640273,1610.84,3,6,13.71600621656638,19.497937966464306,69.70317980783895,48.66809516547201,-5.781931749897927,148.66068461282816,2024-07,True,first-sale proxy,23.0,2,3,3-2,24.304942857142862,Fix,CM3% 13.7 vs target 24.3,2026-06,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-314,VV-VITA-314,estimated,24,2026-06,5101.54,3131.88,8233.42,6452.42,4319.73502,3472.7409790706897,846.9940409293101,832.5648138806054,2617.7,10851.119999999999,4305.305792951295,3620.48,0,6,42.17859624640417,31.805203571096975,78.36864875106578,52.46586497470067,10.373392675307194,62.89065992311327,2024-07,True,first-sale proxy,23.0,1,1,1-1,24.30494285714286,Scale,"CM3% 42.2 >= target, sales +63% 3m",2026-06,WEB:Scale,1,0,False
Vegavero,Shopify,VV-VITA-316,VV-VITA-316,estimated,23,2026-06,1076.6399999999999,390.59000000000003,1467.23,910.75,680.8726300000001,170.30696863406183,510.5656613659382,141.3223494040443,1029.15,2496.38,311.62931803810613,727.3499999999999,2,6,11.607380481183034,13.731948637617869,62.07274933037083,46.40531000592954,-2.124568156434835,175.6445377505824,2024-07,True,first-sale proxy,23.0,2,3,3-2,24.30494285714286,Fix,CM3% 11.6 vs target 24.3,2026-06,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-317,VV-VITA-317,estimated,23,2026-06,1509.8899999999999,1311.21,2821.1,1774.6,1313.0991,320.5888767384833,992.5102232615166,254.4312866240943,1952.46,4773.56,575.0201633625776,1509.8899999999999,2,5,11.363967131207094,13.031318778571354,62.90454078196448,46.54564177094041,-1.66735164736426,15.152416470283162,2024-07,True,first-sale proxy,23.0,2,3,3-2,24.30494285714286,Fix,CM3% 11.4 vs target 24.3,2026-06,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-318,VV-VITA-318,estimated,22,2026-06,899.89,790.81,1690.7,1170.77,851.2967000000001,383.0138917137625,468.28280828623747,126.81819339469968,647.04,2337.74,509.83208510846225,569.77,0,6,22.65416050829612,19.59974551723227,69.24764890282131,50.35173005264092,3.0544149910638474,13.793452283102143,2024-07,True,first-sale proxy,23.0,2,2,2-2,24.30494285714286,Watch,between target and broken - no trigger fired,2026-06,WEB:Watch,1,0,False
Vegavero,Shopify,VV-VITA-319,VV-VITA-319,estimated,22,2026-06,468.34000000000003,359.83,828.1700000000001,553.5500000000001,388.21477000000004,144.28576925942906,243.929000740571,73.30467798729339,438.15,1266.32,217.59044724672242,299.37,1,6,17.422240513352214,16.7304982282993,66.84014151683833,46.876217443278556,0.6917422850529142,30.1559069560626,2024-07,True,first-sale proxy,23.0,3,2,2-3,24.30494285714286,Fix,CM3% 17.4 vs target 24.3,2026-06,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-320,VV-VITA-320,estimated,24,2026-06,12009.23,10881.66,22890.89,15501.690000000002,11260.963090000001,7381.4014034818365,3879.561686518165,3004.3696067687138,10781.58,33672.47,10385.77101025055,6827.71,0,6,32.24602190426775,27.86576370781197,67.71990953606436,49.19408153199811,4.380258196455781,10.362113868656067,2024-07,True,first-sale proxy,23.0,1,1,1-1,24.30494285714286,Scale,"CM3% 32.2 >= target, sales +10% 3m",2026-06,WEB:Scale,1,0,False
Vegavero,Shopify,VV-VITA-324,Trèfle Rouge + Igname Sauvage Vegavero® | MÉN,none,2,2024-08,,,,,,,,,,,,,0,0,,,,,,,2024-07,True,first-sale proxy,23.0,,,,,No data,fewer than 3 months with sales,2026-06,WEB:No data,1,0,False
Vegavero,Shopify,VV-VITA-325,"GINSENG PLUS Vegavero® | Avec Maca, Vitamines",none,7,2025-01,,,,,,,,,,,,,0,0,,,,,,,2024-07,True,first-sale proxy,23.0,,,,,No data,no margin data for this market,2026-06,WEB:No data,1,0,False
Vegavero,Shopify,VV-VITA-326,VV-VITA-326,estimated,24,2026-06,1839.54,1003.14,2842.6800000000003,1884.92,1374.8590800000002,506.18703421963653,868.6720457803635,192.4861971729415,1750.62,4593.3,698.673231392578,1149.57,1,6,17.806683630223468,10.995315783718999,66.30785033841305,48.36489087762252,6.811367846504469,83.37819247562653,2024-07,True,first-sale proxy,23.0,2,2,2-2,24.30494285714286,Fix,CM3% 17.8 vs target 24.3; margin improving (+6.8pp),2026-06,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-327,"Vegavero L-CARNITINE-complex | Carnipure®, ch",none,12,2025-08,,,,,,,,,45.91,45.91,,,0,0,,,,,,,2024-07,True,first-sale proxy,23.0,3,,,24.30494285714286,No data,no margin data for this market,2026-06,WEB:No data,1,0,False
Vegavero,Shopify,VV-VITA-328,MULTIVITAMINAS MUJER Vegavero® | SIN ADDITIVO,none,10,2025-04,,,,,,,,,,,,,0,0,,,,,,,2024-07,True,first-sale proxy,23.0,,,,,No data,no margin data for this market,2026-06,WEB:No data,1,0,False
Vegavero,Shopify,VV-VITA-329,VV-VITA-329,estimated,22,2026-06,3227.51,1351.94,4579.45,3111.4300000000003,2235.47045,1413.8439761563782,821.626473843622,1275.1444510168863,4882.0,9461.45,2688.9884271732644,3227.51,0,4,30.873663347266117,26.11930460911279,67.94331196977804,48.8152605662252,4.7543587381533285,138.73174845037502,2024-07,True,first-sale proxy,23.0,1,1,1-1,24.30494285714286,Scale,"CM3% 30.9 >= target, sales +139% 3m",2026-06,WEB:Scale,1,0,False
Vegavero,Shopify,VV-VITA-330,Complemento para SÍNDROME PREMENSTRUAL y DOLO,none,8,2025-03,,,,,,,,,,,,,0,0,,,,,,,2024-07,True,first-sale proxy,23.0,,,,,No data,no margin data for this market,2026-06,WEB:No data,1,0,False
Vegavero,Shopify,VV-VITA-331,VV-VITA-331,estimated,11,2026-01,,99.18,99.18,62.10000000000001,35.86558000000001,18.189681845270947,17.67589815472906,26.356122167336302,653.8,752.98,44.54580401260725,,0,1,18.34007042273739,4.031220888243546,62.613430127041745,36.16210929622908,14.308849534493845,,2024-07,True,first-sale proxy,23.0,3,2,2-3,24.30494285714286,Fix,CM3% 18.3 vs target 24.3; margin improving (+14.3pp),2026-06,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-332,Multivitamin für Männer Vegavero® | Vegan | A,none,9,2025-03,,,,,,,,,,,,,0,0,,,,,,,2024-07,True,first-sale proxy,23.0,,,,,No data,no margin data for this market,2026-06,WEB:No data,1,0,False
Vegavero,Shopify,VV-VITA-333,Electrolyte Plus Capsules,none,14,2025-08,,,,,,,,,743.15,743.15,,,0,0,,,,,,,2024-07,True,first-sale proxy,23.0,3,,,24.30494285714286,No data,no margin data for this market,2026-06,WEB:No data,1,0,False
Vegavero,Shopify,VV-VITA-335,BIO Brahmi + BIO Hericium Vegavero® | 900 mg ,none,11,2025-05,,,,,,,,,,,,,0,0,,,,,,,2024-07,True,first-sale proxy,23.0,,,,,No data,no margin data for this market,2026-06,WEB:No data,1,0,False
Vegavero,Shopify,VV-VITA-336,VV-VITA-336,estimated,20,2026-06,352.23,1279.17,1631.3999999999999,1144.6799999999998,933.2334,678.7725713780155,254.46082862198438,153.0583912812939,707.22,2338.62,831.8309626593094,74.65,0,5,41.60675317996908,21.642260015454013,70.1655020228025,57.20445016550203,19.96449316451507,-72.46417598911793,2024-07,True,first-sale proxy,23.0,2,1,1-2,24.30494285714286,Watch,between target and broken - no trigger fired,2026-06,WEB:Watch,1,0,False
Vegavero,Shopify,VV-VITA-337,VV-VITA-337,estimated,15,2025-12,,,,,,,,5.534144751639051,172.0,172.0,5.534144751639051,,0,0,,3.217526018394797,,,,,2024-07,True,first-sale proxy,23.0,3,,,24.30494285714286,No data,no margin data for this market,2026-06,WEB:No data,1,0,False
Vegavero,Shopify,VV-VITA-338,VV-VITA-338,estimated,22,2026-06,2155.12,2003.9900000000002,4159.110000000001,2689.11,1843.48691,1289.291599685177,554.195310314823,503.4424247884147,2456.21,6615.32,1792.7340244735917,1376.6100000000001,0,6,30.999218575252325,20.4967174951822,64.6558999401314,44.32407197693737,10.502501080070125,7.541454797678614,2024-07,True,first-sale proxy,23.0,1,1,1-1,24.30494285714286,Defend,"top seller at target margin, momentum flat",2026-06,WEB:Defend,1,0,False
Vegavero,Shopify,VV-VITA-339,VV-VITA-339,estimated,23,2026-06,1664.06,1821.69,3485.75,2120.54,1429.11075,-195.8641980732333,1624.9749480732335,191.41111454750663,2079.9,5565.65,-4.453083525726669,647.3,5,6,-5.6189972910631365,9.202899877278071,60.83454062970666,40.99865882521696,-14.821897168341208,-8.652954125015789,2024-07,True,first-sale proxy,23.0,2,3,3-2,24.30494285714286,Exit,"CM3 negative in 5 of last 6 months, not improving",2026-06,WEB:Exit,1,1,False
Vegavero,Shopify,VV-VITA-340,Milk Thistle Plus Capsules,none,11,2025-08,,,,,,,,,832.6600000000001,832.6600000000001,,,0,0,,,,,,,2024-07,True,first-sale proxy,23.0,3,,,24.30494285714286,No data,no margin data for this market,2026-06,WEB:No data,1,0,False
Vegavero,Shopify,VV-VITA-341,VV-VITA-341,estimated,23,2026-05,1938.29,3062.5699999999997,5000.86,3182.71,1720.94366,915.7270851541438,805.2165748458564,377.21017929451466,2077.08,7077.94,1292.9372644486584,919.15,0,5,18.311392143634173,18.160599461480285,63.643253360422015,34.41295417188244,0.15079268215388808,-36.710344579878985,2024-07,True,first-sale proxy,23.0,1,2,2-1,24.30494285714286,Fix,CM3% 18.3 vs target 24.3,2026-06,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-342,VV-VITA-342,estimated,24,2026-06,4616.7,4714.5599999999995,9331.26,5928.58,3782.4860599999997,2282.853724767486,1499.6323352325142,1369.3156330065558,5189.83,14521.09,3652.169357774041,2591.29,0,6,24.464581683154105,26.384595121739167,63.534613760628254,40.5356410602641,-1.9200134385850625,-2.075697413968635,2024-07,True,first-sale proxy,23.0,1,1,1-1,24.30494285714286,Defend,"top seller at target margin, momentum flat",2026-06,WEB:Defend,1,0,False
Vegavero,Shopify,VV-VITA-343,VV-VITA-343,estimated-fallback,15,2026-01,,167.04,167.04,116.928,87.65423999999999,65.43920100256156,22.21503899743842,22.451797385198276,484.34,651.38,87.89099838775984,,0,1,39.17576688371741,4.635544738241375,70.0,52.474999999999994,34.54022214547604,,2024-07,True,first-sale proxy,23.0,3,1,1-3,24.30494285714286,Watch,between target and broken - no trigger fired,2026-06,WEB:Watch,1,0,False
Vegavero,Shopify,VV-VITA-344,VV-VITA-344,estimated,21,2026-06,4442.05,2720.3,7162.35,4022.43,2635.89535,944.0483019281733,1691.8470480718265,224.86158906767858,1745.19,8907.539999999999,1168.9098909958518,2876.45,0,6,13.180706080101828,12.884648036470445,56.16075729334645,36.802101963740945,0.2960580436313833,63.29265154578538,2024-07,True,first-sale proxy,23.0,1,3,3-1,24.30494285714286,Fix,CM3% 13.2 vs target 24.3,2026-06,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-345,VV-VITA-345,estimated,23,2026-06,1935.93,1013.69,2949.6200000000003,1675.8600000000001,1103.8172200000001,420.7269316751316,683.0902883248684,108.11453864556692,1108.28,4057.9,528.8414703206986,1068.99,2,6,14.263767253921914,9.755164637597623,56.81613224754375,37.422353387894034,4.508602616324291,90.97850427645533,2024-07,True,first-sale proxy,23.0,2,2,2-2,24.30494285714286,Fix,CM3% 14.3 vs target 24.3; margin improving (+4.5pp),2026-06,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-346,VV-VITA-346,estimated,18,2026-06,198.13,224.56,422.69,311.39,188.75889,7.849922659435336,180.90896734056463,36.28112244259386,188.38,611.0699999999999,44.1310451020292,128.96,2,6,1.8571346990549422,19.25954052584874,73.6686460526627,44.65657810688685,-17.4024058267938,-11.76968293551835,2024-07,True,first-sale proxy,23.0,3,3,3-3,24.30494285714286,Harvest,"CM3% 1.9 vs target 24.3; bottom volume tier, no momentum",2026-06,WEB:Harvest,1,0,False
Vegavero,Shopify,VV-VITA-347,B-Active Complex Capsules,none,10,2025-08,,,,,,,,,121.03999999999999,121.03999999999999,,,0,0,,,,,,,2024-07,True,first-sale proxy,23.0,3,,,24.30494285714286,No data,no margin data for this market,2026-06,WEB:No data,1,0,False
Vegavero,Shopify,VV-VITA-348,Vegan Pregnancy Complex Capsules,none,13,2025-08,,,,,,,,,316.53,316.53,,,0,0,,,,,,,2024-07,True,first-sale proxy,23.0,3,,,24.30494285714286,No data,no margin data for this market,2026-06,WEB:No data,1,0,False
Vegavero,Shopify,VV-VITA-349,VV-VITA-349,estimated,23,2026-06,279.33,243.63,522.96,377.78000000000003,271.39376000000004,48.30149863555225,223.09226136444778,72.4968602688477,362.51,885.47,120.79835890439995,165.7,2,6,9.236174589940386,19.998582182242615,72.23879455407679,51.89570139207588,-10.762407592302228,14.653367811845827,2024-07,True,first-sale proxy,23.0,3,3,3-3,24.30494285714286,Fix,CM3% 9.2 vs target 24.3,2026-06,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-350,VV-VITA-350,estimated,9,2026-02,,31.86,31.86,23.32,13.114660000000002,4.814248031287757,8.300411968712245,9.202006462076898,173.35,205.20999999999998,14.016254493364656,,0,1,15.110634122058247,5.30833946471122,73.19522912743251,41.16340238543629,9.802294657347026,,2024-07,True,first-sale proxy,23.0,3,2,2-3,24.30494285714286,Fix,CM3% 15.1 vs target 24.3; margin improving (+9.8pp),2026-06,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-351,VV-VITA-351,estimated,22,2026-06,682.15,816.9399999999999,1499.09,1037.54,761.25729,404.64258180561467,356.6147081943853,105.0291413496094,801.23,2300.32,509.6717231552241,369.98,0,6,26.992547599251193,13.108488367835628,69.21132153506461,50.78129331794622,13.884059231415565,-16.499375719147057,2024-07,True,first-sale proxy,23.0,3,1,1-3,24.30494285714286,Watch,between target and broken - no trigger fired,2026-06,WEB:Watch,1,0,False
Vegavero,Shopify,VV-VITA-352,VV-VITA-352,estimated,20,2026-06,759.3,1492.24,2251.54,1330.2399999999998,946.0107399999998,583.3551656676959,362.6555743323039,467.27533713270066,2886.18,5137.72,1050.6305028003965,759.3,0,2,25.90916286931149,16.190096845404675,59.08133988292457,42.01616404771845,9.719066023906816,-49.11676405940064,2024-07,True,first-sale proxy,23.0,2,1,1-2,24.30494285714286,Watch,between target and broken - no trigger fired,2026-06,WEB:Watch,1,0,False
Vegavero,Shopify,VV-VITA-354,VV-VITA-354,estimated,20,2026-06,3001.17,1582.38,4583.55,2630.25,1870.96255,1034.7502364104412,836.212313589559,632.4395657732679,2607.69,7191.24,1667.189802183709,1873.27,0,6,22.575301598334065,24.252866167882985,57.38456000261806,40.81907146207634,-1.6775645695489203,89.66177530049671,2024-07,True,first-sale proxy,23.0,1,2,2-1,24.30494285714286,Watch,between target and broken - no trigger fired,2026-06,WEB:Watch,1,0,False
Vegavero,Shopify,VV-VITA-355,VV-VITA-355,estimated,23,2026-06,2575.17,2812.99,5388.16,3055.7400000000002,2115.91849,829.4966372037468,1286.4218527962535,498.547894145516,4372.59,9760.75,1328.0445313492628,736.7,1,6,15.394803368937573,11.40166112408243,56.712124361563134,39.26977836589857,3.993142244855143,-8.45434928670204,2024-07,True,first-sale proxy,23.0,1,2,2-1,24.30494285714286,Fix,CM3% 15.4 vs target 24.3; margin improving (+4.0pp),2026-06,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-356,VV-VITA-356,estimated,22,2026-04,734.16,2605.42,3339.58,2186.3599999999997,1521.50798,495.23952500830626,1026.2684549916937,198.26312072172584,2488.07,5827.65,693.5026457300321,,0,4,14.829395463151243,7.968550753062647,65.46811275669396,45.559860221944085,6.860844710088596,-71.82181759562758,2024-07,True,first-sale proxy,23.0,2,2,2-2,24.30494285714286,Fix,CM3% 14.8 vs target 24.3; margin improving (+6.9pp),2026-06,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-357,VV-VITA-357,estimated,22,2026-04,106.22,462.58,568.8,435.85999999999996,319.70279999999997,185.41115077755714,134.29164922244283,42.79179951778625,569.03,1137.83,228.2029502953434,,0,4,32.59689711279134,7.520130664075049,76.62798874824192,56.20654008438818,25.076766448716292,-77.03748540792944,2024-07,True,first-sale proxy,23.0,3,1,1-3,24.30494285714286,Watch,between target and broken - no trigger fired,2026-06,WEB:Watch,1,0,False
Vegavero,Shopify,VV-VITA-358,VV-VITA-358,estimated,22,2026-05,228.23,390.68,618.91,325.87,194.06697,-191.13538255248423,385.20235255248423,-21.551754019957627,1368.66,1987.57,-212.68713657244186,75.13,4,6,-30.88258107842566,-1.574660910668656,52.652243460276935,31.35625050491994,-29.307920167757004,-41.581345346575205,2024-08,False,first-sale proxy,22.0,3,3,3-3,24.30494285714286,Exit,"CM3 negative in 4 of last 6 months, not improving",2026-06,WEB:Exit,1,1,False
Vegavero,Shopify,VV-VITA-359,VV-VITA-359,estimated,22,2026-06,858.95,1240.62,2099.57,1405.97,990.3281699999999,382.6942686645928,607.6339013354071,252.61880067179035,1387.72,3487.29,635.3130693363831,535.71,0,6,18.22726885336487,18.203874028751503,66.9646641931443,47.16814252442166,0.023394824613365728,-30.764456481436692,2024-07,True,first-sale proxy,23.0,2,2,2-2,24.30494285714286,Fix,CM3% 18.2 vs target 24.3,2026-06,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-360,Caffeine Capsules,none,11,2025-08,,,,,,,,,100.06,100.06,,,0,0,,,,,,,2024-07,True,first-sale proxy,23.0,3,,,24.30494285714286,No data,no margin data for this market,2026-06,WEB:No data,1,0,False
Vegavero,Shopify,VV-VITA-361,VV-VITA-361,estimated,20,2026-06,3912.27,2649.87,6562.139999999999,4293.66,2857.1293399999995,912.5479546806836,1944.5813853193163,295.27179755599127,2095.49,8657.63,1207.819752236675,2630.01,0,6,13.906255500197856,14.090823509345848,65.43078934615842,43.53959744839336,-0.18456800914799132,47.64007290923706,2024-09,False,first-sale proxy,21.0,1,2,2-1,24.30494285714286,Fix,CM3% 13.9 vs target 24.3,2026-06,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-362,VV-VITA-362,estimated,21,2026-06,288.91,312.24,601.15,366.07,226.34815,63.94811427244309,162.40003572755688,22.90117922891261,383.69,984.84,86.8492935013557,222.63,1,6,10.637630254086849,5.968667212831351,60.894951343258754,37.652524328370625,4.668963041255498,-7.471816551370736,2024-08,False,first-sale proxy,22.0,3,3,3-3,24.30494285714286,Fix,CM3% 10.6 vs target 24.3; margin improving (+4.7pp),2026-06,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-363,VV-VITA-363,estimated,22,2026-06,757.5699999999999,558.45,1316.02,810.01,518.2556199999999,263.09964658806933,255.1559734119306,184.40272039361577,970.5699999999999,2286.59,447.5023669816851,556.05,0,6,19.992070529936427,18.99942512066268,61.54997644412698,39.38052765155544,0.9926454092737487,35.65583310949948,2024-07,True,first-sale proxy,23.0,3,2,2-3,24.30494285714286,Watch,between target and broken - no trigger fired,2026-06,WEB:Watch,1,0,False
Vegavero,Shopify,VV-VITA-364,VV-VITA-364,estimated,23,2026-06,14659.119999999999,7346.219999999999,22005.34,12092.84,8491.58854,3349.7486525958025,5141.839887404198,1468.999171118924,8739.029999999999,30744.37,4818.747823714727,8730.07,0,6,15.222435338857762,16.809636436983556,54.954115682829716,38.588763182027634,-1.587201098125794,99.5464334038458,2024-07,True,first-sale proxy,23.0,1,2,2-1,24.304942857142855,Fix,CM3% 15.2 vs target 24.3,2026-06,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-365,VV-VITA-365,estimated,19,2026-06,738.65,255.07,993.72,699.66,503.47932000000003,-193.45919808822342,696.9385180882234,-23.95651612099471,383.74,1377.46,-217.41571420921812,511.81,4,6,-19.468179979091033,-6.242903038774876,70.40816326530611,50.666115203477844,-13.225276940316157,189.58717214882188,2024-09,False,first-sale proxy,21.0,3,3,3-3,24.304942857142862,Exit,"CM3 negative in 4 of last 6 months, not improving",2026-06,WEB:Exit,1,1,False
Vegavero,Shopify,VV-VITA-366,VV-VITA-366,estimated,20,2026-06,425.99,1104.77,1530.76,1134.04,726.15556,245.60455132539644,480.55100867460357,153.70535978054107,788.48,2319.24,399.3099111059375,240.0,0,5,16.04461517974055,19.493881871517484,74.08346180981997,47.437583945229825,-3.449266691776934,-61.44084289037537,2024-09,False,first-sale proxy,21.0,3,2,2-3,24.30494285714286,Harvest,"CM3% 16.0 vs target 24.3; bottom volume tier, no momentum",2026-06,WEB:Harvest,1,0,False
Vegavero,Shopify,VV-VITA-367,VV-VITA-367,estimated,16,2026-06,2085.66,2443.08,4528.74,2939.79,1859.4015899999997,1228.3236295973497,631.0779604026502,409.65737344089683,2305.31,6834.049999999999,1637.9810030382464,2106.31,1,6,27.12285601728847,17.7701642486649,64.91408206256045,41.057812769114584,9.352691768623568,-14.62989341323248,2024-11,False,first-sale proxy,19.0,1,1,1-1,24.30494285714286,Defend,"top seller at target margin, momentum negative",2026-06,WEB:Defend,1,0,False
Vegavero,Shopify,VV-VITA-368,VV-VITA-368,estimated,21,2026-06,1242.53,645.76,1888.29,1240.94,784.46249,346.96970095259337,437.49278904740663,347.0510968957847,1605.06,3493.35,694.0207978483782,879.73,0,6,18.374810063739858,21.62231299115203,65.71765989334266,41.543538863204276,-3.247502927412171,92.41359018830525,2024-09,False,first-sale proxy,21.0,2,2,2-2,24.30494285714286,Fix,CM3% 18.4 vs target 24.3,2026-06,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-369,VV-VITA-369,estimated,17,2026-06,644.0,394.38,1038.38,-141.34000000000003,-1099.0192200000001,-1343.9512364663738,244.93201646637385,37.32366131487217,390.94,1429.3200000000002,-1306.6275751515018,504.11,4,6,-129.4276889449309,9.547158468018665,-13.611587280186447,-105.83979082802057,-138.97484741294957,63.2942847000355,2024-09,False,first-sale proxy,21.0,3,3,3-3,24.30494285714286,Exit,"CM3 negative in 4 of last 6 months, not improving",2026-06,WEB:Exit,1,1,False
Vegavero,Shopify,VV-VITA-370,Magnesium Bisglycinate Capsules,none,10,2025-08,,,,,,,,,1776.46,1776.46,,,0,0,,,,,,,2024-09,False,first-sale proxy,21.0,3,,,24.30494285714286,No data,no margin data for this market,2026-06,WEB:No data,1,0,False
Vegavero,Shopify,VV-VITA-371,VV-VITA-371,estimated,20,2026-06,1099.27,636.31,1735.58,1126.3,750.3739800000001,-29.677029558789087,780.0510095587892,266.8820260310418,1366.1399999999999,3101.72,237.2049964722527,644.96,1,6,-1.7099200013130533,19.53548143170113,64.89473259659594,43.2347676281128,-21.245401433014184,72.75698951768793,2024-09,False,first-sale proxy,21.0,2,3,3-2,24.304942857142862,Fix,CM3% -1.7 vs target 24.3,2026-06,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-372,VV-VITA-372,estimated-fallback,15,2026-06,419.99,542.62,962.61,673.827,444.23741,273.3897241685065,170.84768583149352,494.1447440689466,1959.82,2922.43,767.534468237453,419.99,0,3,28.40088137132447,25.21378208554595,70.0,46.14926190253581,3.187099285778519,-22.599609303011313,2024-11,False,first-sale proxy,19.0,2,1,1-2,24.30494285714286,Watch,between target and broken - no trigger fired,2026-06,WEB:Watch,1,0,False
Vegavero,Shopify,VV-VITA-373,VV-VITA-373,estimated,16,2026-05,143.88,370.27,514.15,346.51,227.89114999999998,94.0678861724954,133.82326382750458,73.5718273899598,546.5699999999999,1060.72,167.6397135624552,28.71,2,5,18.29580592677145,13.46064134327896,67.39472916464067,44.32386463094428,4.835164583492491,-61.141869446620035,2024-11,False,first-sale proxy,19.0,3,2,2-3,24.30494285714286,Fix,CM3% 18.3 vs target 24.3; margin improving (+4.8pp),2026-06,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-374,VV-VITA-374,estimated,13,2026-06,859.98,402.57000000000005,1262.55,855.19,568.75155,353.3334629813744,215.41808701862558,-3.603992333009892,135.02,1397.57,349.72947064836455,779.48,0,6,27.98570060444136,-2.6692285091170875,67.73513920240784,45.047843649756445,30.654929113558445,113.62247559430656,2024-12,False,first-sale proxy,18.0,3,1,1-3,24.30494285714286,Scale,"CM3% 28.0 >= target, sales +114% 3m",2026-06,WEB:Scale,1,0,False
Vegavero,Shopify,VV-VITA-375,VV-VITA-375,estimated,14,2026-06,1035.28,1280.6,2315.88,1589.57,980.96828,579.7363768248754,401.2319031751245,64.49212023551738,552.19,2868.0699999999997,644.2284970603928,668.2,0,6,25.03309225110435,11.679335054151174,68.63783961172426,42.35833808314766,13.353757196953175,-19.15664532250507,2025-04,False,first-sale proxy,14.0,2,1,1-2,24.30494285714286,Watch,between target and broken - no trigger fired,2026-06,WEB:Watch,1,0,False
Vegavero,Shopify,VV-VITA-376,VV-VITA-376,estimated,19,2026-06,850.43,902.8000000000001,1753.23,1172.43,776.7186300000001,333.98495495998833,442.73367504001175,163.76907397566814,1175.41,2928.64,497.7540289356565,499.18999999999994,0,6,19.04969427627797,13.932931825972904,66.87257233791345,44.30215259834706,5.1167624503050675,-5.800841825432002,2024-12,False,first-sale proxy,18.0,2,2,2-2,24.30494285714286,Fix,CM3% 19.0 vs target 24.3; margin improving (+5.1pp),2026-06,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-377,VV-VITA-377,estimated,17,2026-06,2277.04,2151.66,4428.7,3067.8999999999996,2002.8546999999999,21.31848655127544,1981.5362134487243,105.47102693121526,1056.3799999999999,5485.08,126.78951348249072,1368.0,2,6,0.4813712048970452,9.984193844186304,69.27315013435094,45.22443832275837,-9.50282263928926,5.827128821468081,2025-01,False,first-sale proxy,17.0,2,3,3-2,24.30494285714286,Fix,CM3% 0.5 vs target 24.3,2026-06,WEB:Fix,1,1,False
Vegavero,Shopify,VV-VITA-378,VV-VITA-378,estimated,16,2026-06,204.97,424.93,629.9,439.4,294.2319,44.70573991505672,249.52616008494326,94.0830875128205,491.29999999999995,1121.2,138.7888274278772,77.46000000000001,3,6,7.0972757445716335,19.14982444795858,69.7571043022702,46.71089061755834,-12.052548703386947,-51.76381992328148,2025-01,False,first-sale proxy,17.0,3,3,3-3,24.30494285714286,Harvest,"CM3% 7.1 vs target 24.3; bottom volume tier, no momentum",2026-06,WEB:Harvest,1,0,False
